order_id,order_date,order_time,crop_type,state,season,quantity_quintals,price_per_quintal_inr,total_value_inr,quality_grade,buyer_type,buyer_id,status,payment_status,created_timestamp
ORD-00001692,27-06-2025,56:17.3,sunflower,Karnataka,kharif,440.8,3652.06,1609819.76,C,retailer,BUYER-00217,pending,partial,2025-06-27T10:56:17.336399
ORD-00001693,27-06-2025,56:17.3,sesame,Andhra Pradesh,kharif,245.38,7017.13,1721872.02,A,trader,BUYER-00270,delivered,pending,2025-06-27T10:56:17.336399
ORD-00001694,27-06-2025,56:17.3,mustard,Gujarat,kharif,66.13,5457.06,360891.84,C,processor,BUYER-00519,delivered,partial,2025-06-27T10:56:17.336399
ORD-00001695,28-06-2025,56:17.3,sesame,Rajasthan,kharif,245.22,5646.74,1384674.31,B,retailer,BUYER-00111,completed,partial,2025-06-28T10:56:17.336399
ORD-00001696,28-06-2025,56:17.3,groundnut,Uttar Pradesh,kharif,188.05,5687.33,1069513.18,A,exporter,BUYER-00722,pending,pending,2025-06-28T10:56:17.336399
ORD-00001697,28-06-2025,56:17.3,sunflower,Madhya Pradesh,kharif,277.38,4152.06,1151694.06,B,retailer,BUYER-00554,delivered,partial,2025-06-28T10:56:17.336399
ORD-00001698,29-06-2025,56:17.3,mustard,Karnataka,kharif,93.05,5316.53,494728.84,B,exporter,BUYER-00155,pending,paid,2025-06-29T10:56:17.336399
ORD-00001699,29-06-2025,56:17.3,sunflower,Rajasthan,kharif,425.87,3542.02,1508444.67,C,retailer,BUYER-00518,delivered,partial,2025-06-29T10:56:17.336399
ORD-00001700,30-06-2025,56:17.3,soybean,Uttar Pradesh,kharif,612.14,4746.43,2905460.21,C,trader,BUYER-00921,delivered,paid,2025-06-30T10:56:17.336399
ORD-00001701,30-06-2025,56:17.3,mustard,Gujarat,kharif,37.1,5043.87,187121.52,C,exporter,BUYER-00331,pending,partial,2025-06-30T10:56:17.336399
ORD-00001702,30-06-2025,56:17.3,sunflower,Telangana,kharif,241.71,3366.75,813775.5,C,processor,BUYER-00482,pending,paid,2025-06-30T10:56:17.336399
ORD-00001703,01-07-2025,56:17.3,groundnut,Rajasthan,kharif,114.14,4428.02,505424.36,B,exporter,BUYER-00947,delivered,paid,2025-07-01T10:56:17.336399
ORD-00001704,01-07-2025,56:17.3,mustard,Madhya Pradesh,kharif,229.72,4553.5,1046010.75,C,exporter,BUYER-00184,completed,pending,2025-07-01T10:56:17.336399
ORD-00001705,01-07-2025,56:17.3,soybean,Telangana,kharif,157.28,5098.83,801935.69,C,exporter,BUYER-00179,pending,pending,2025-07-01T10:56:17.336399
ORD-00001706,01-07-2025,56:17.3,soybean,Rajasthan,kharif,878.89,4247.44,3733014.45,A,retailer,BUYER-00059,completed,partial,2025-07-01T10:56:17.336399
ORD-00001707,02-07-2025,56:17.3,sesame,Uttar Pradesh,kharif,165.86,6899.83,1144373.5,A,retailer,BUYER-00191,completed,paid,2025-07-02T10:56:17.336399
ORD-00001708,02-07-2025,56:17.3,mustard,Andhra Pradesh,kharif,49.52,5011.45,248187.89,A,retailer,BUYER-00035,delivered,partial,2025-07-02T10:56:17.336399
ORD-00001709,02-07-2025,56:17.3,sesame,Madhya Pradesh,kharif,584.59,5854.27,3422336.16,B,processor,BUYER-00616,delivered,partial,2025-07-02T10:56:17.336399
ORD-00001710,02-07-2025,56:17.3,soybean,Rajasthan,kharif,672.76,5120.29,3444714.1,B,exporter,BUYER-00464,delivered,paid,2025-07-02T10:56:17.336399
ORD-00001711,03-07-2025,56:17.3,soybean,Rajasthan,kharif,110.47,4087.62,451566,C,exporter,BUYER-00123,delivered,partial,2025-07-03T10:56:17.336399
ORD-00001712,03-07-2025,56:17.3,soybean,Gujarat,kharif,895.44,4566.03,4088594.4,A,retailer,BUYER-00690,completed,pending,2025-07-03T10:56:17.336399
ORD-00001713,03-07-2025,56:17.3,mustard,Odisha,kharif,78.47,4912.07,385471.68,C,exporter,BUYER-00699,completed,partial,2025-07-03T10:56:17.336399
ORD-00001714,04-07-2025,56:17.3,sesame,Andhra Pradesh,kharif,221.32,7071.47,1565077.26,C,retailer,BUYER-00560,pending,partial,2025-07-04T10:56:17.336399
ORD-00001715,04-07-2025,56:17.3,mustard,Andhra Pradesh,kharif,241.28,5101.52,1230909.19,A,processor,BUYER-00446,completed,pending,2025-07-04T10:56:17.336399
ORD-00001716,04-07-2025,56:17.3,soybean,Gujarat,kharif,323.4,4457.87,1441678.22,C,retailer,BUYER-00368,pending,pending,2025-07-04T10:56:17.336399
ORD-00001717,04-07-2025,56:17.3,sesame,Uttar Pradesh,kharif,460.03,6232.82,2867288.87,B,exporter,BUYER-00785,pending,paid,2025-07-04T10:56:17.336399
ORD-00001718,05-07-2025,56:17.3,soybean,Andhra Pradesh,kharif,346.23,4238.51,1467496.71,C,exporter,BUYER-00498,delivered,partial,2025-07-05T10:56:17.336399
ORD-00001719,05-07-2025,56:17.3,sunflower,Gujarat,kharif,85.49,4326.01,369814.66,C,retailer,BUYER-00271,delivered,paid,2025-07-05T10:56:17.336399
ORD-00001720,05-07-2025,56:17.3,groundnut,Punjab,kharif,308.44,4783.59,1475446.31,C,exporter,BUYER-00591,delivered,pending,2025-07-05T10:56:17.336399
ORD-00001721,05-07-2025,56:17.3,groundnut,Odisha,kharif,88.1,5889.61,518899.63,C,processor,BUYER-00361,delivered,partial,2025-07-05T10:56:17.336399
ORD-00001722,06-07-2025,56:17.3,soybean,Karnataka,kharif,670.28,4355.71,2919557,A,trader,BUYER-00928,pending,partial,2025-07-06T10:56:17.336399
ORD-00001723,06-07-2025,56:17.3,sunflower,Bihar,kharif,573.65,4269.13,2449000.81,A,retailer,BUYER-00781,delivered,pending,2025-07-06T10:56:17.336399
ORD-00001724,06-07-2025,56:17.3,sesame,Madhya Pradesh,kharif,645.61,6244.82,4031731.74,B,processor,BUYER-00236,completed,partial,2025-07-06T10:56:17.336399
ORD-00001725,07-07-2025,56:17.3,sunflower,Gujarat,kharif,307.26,3823.42,1174791.06,B,retailer,BUYER-00502,delivered,paid,2025-07-07T10:56:17.336399
ORD-00001726,07-07-2025,56:17.3,sesame,Maharashtra,kharif,369.18,5589.87,2063663.26,B,processor,BUYER-00704,completed,partial,2025-07-07T10:56:17.336399
ORD-00001727,07-07-2025,56:17.3,mustard,Gujarat,kharif,174.06,4279.26,744833.84,B,exporter,BUYER-00392,completed,pending,2025-07-07T10:56:17.336399
ORD-00001728,08-07-2025,56:17.3,soybean,Maharashtra,kharif,295.73,3924.04,1160448.15,B,processor,BUYER-00974,pending,paid,2025-07-08T10:56:17.336399
ORD-00001729,08-07-2025,56:17.3,sunflower,Bihar,kharif,338.79,3834.27,1299000.59,C,exporter,BUYER-00340,delivered,pending,2025-07-08T10:56:17.336399
ORD-00001730,08-07-2025,56:17.3,soybean,Madhya Pradesh,kharif,322.54,4884.84,1575564.2,C,retailer,BUYER-00291,pending,pending,2025-07-08T10:56:17.336399
ORD-00001731,08-07-2025,56:17.3,groundnut,Uttar Pradesh,kharif,416.55,5751.06,2395623.06,B,retailer,BUYER-00128,completed,paid,2025-07-08T10:56:17.336399
ORD-00001732,09-07-2025,56:17.3,sesame,Madhya Pradesh,kharif,177.11,6064.9,1074162.62,A,trader,BUYER-00503,completed,partial,2025-07-09T10:56:17.336399
ORD-00001733,09-07-2025,56:17.3,mustard,Rajasthan,kharif,256.38,4818.54,1235367.34,A,processor,BUYER-00482,pending,pending,2025-07-09T10:56:17.336399
ORD-00001734,10-07-2025,56:17.3,groundnut,Uttar Pradesh,kharif,292.76,5973.35,1748785.06,B,retailer,BUYER-00325,completed,partial,2025-07-10T10:56:17.336399
ORD-00001735,10-07-2025,56:17.3,soybean,Bihar,kharif,149.47,3827.22,572062.26,C,retailer,BUYER-00819,delivered,partial,2025-07-10T10:56:17.336399
ORD-00001736,10-07-2025,56:17.3,soybean,Bihar,kharif,66.87,4100.73,274208.34,C,processor,BUYER-00709,delivered,partial,2025-07-10T10:56:17.336399
ORD-00001737,11-07-2025,56:17.3,sunflower,Uttar Pradesh,kharif,246.47,3230.26,796168.19,A,processor,BUYER-00612,completed,pending,2025-07-11T10:56:17.336399
ORD-00001738,11-07-2025,56:17.3,groundnut,Karnataka,kharif,224.67,4858.97,1091677.94,B,retailer,BUYER-00674,completed,paid,2025-07-11T10:56:17.336399
ORD-00001739,11-07-2025,56:17.3,soybean,Gujarat,kharif,263.58,3987.49,1051041.94,A,processor,BUYER-00878,delivered,paid,2025-07-11T10:56:17.336399
ORD-00001740,12-07-2025,56:17.3,soybean,Karnataka,kharif,631.37,5078.89,3206639.27,A,retailer,BUYER-00097,pending,paid,2025-07-12T10:56:17.336399
ORD-00001741,12-07-2025,56:17.3,soybean,Gujarat,kharif,514.5,4240.4,2181704.3,C,processor,BUYER-00125,delivered,pending,2025-07-12T10:56:17.336399
ORD-00001742,13-07-2025,56:17.3,sesame,Bihar,kharif,87.49,6975.86,610326.74,A,retailer,BUYER-00161,pending,pending,2025-07-13T10:56:17.336399
ORD-00001743,13-07-2025,56:17.3,mustard,Madhya Pradesh,kharif,268.86,4239.27,1139789.7,A,retailer,BUYER-00228,completed,pending,2025-07-13T10:56:17.336399
ORD-00001744,13-07-2025,56:17.3,sunflower,Rajasthan,kharif,733.44,3353.15,2459326.42,A,exporter,BUYER-00802,pending,pending,2025-07-13T10:56:17.336399
ORD-00001745,14-07-2025,56:17.3,soybean,Gujarat,kharif,814,4195.58,3415190.49,A,exporter,BUYER-00625,completed,paid,2025-07-14T10:56:17.336399
ORD-00001746,14-07-2025,56:17.3,sunflower,Bihar,kharif,173.81,4144.74,720396.28,C,trader,BUYER-00973,completed,paid,2025-07-14T10:56:17.336399
ORD-00001747,14-07-2025,56:17.3,groundnut,Gujarat,kharif,382.59,5490.96,2100793.32,B,exporter,BUYER-00189,completed,partial,2025-07-14T10:56:17.336399
ORD-00001748,14-07-2025,56:17.3,sesame,Punjab,kharif,405.11,7204.82,2918754.24,A,trader,BUYER-00919,completed,partial,2025-07-14T10:56:17.336399
ORD-00001749,15-07-2025,56:17.3,sunflower,Bihar,kharif,41.83,4116.97,172192.95,C,exporter,BUYER-00826,pending,partial,2025-07-15T10:56:17.336399
ORD-00001750,15-07-2025,56:17.3,groundnut,Telangana,kharif,57.86,5680.59,328660.94,A,trader,BUYER-00146,pending,pending,2025-07-15T10:56:17.336399
ORD-00001751,15-07-2025,56:17.3,soybean,Telangana,kharif,747.08,4843.67,3618627.35,A,exporter,BUYER-00470,delivered,partial,2025-07-15T10:56:17.336399
ORD-00001752,16-07-2025,56:17.3,groundnut,Haryana,kharif,196.41,5967.73,1172125.99,C,processor,BUYER-00052,completed,paid,2025-07-16T10:56:17.336399
ORD-00001753,16-07-2025,56:17.3,sesame,Madhya Pradesh,kharif,578.58,6045.8,3497952.03,B,retailer,BUYER-00474,pending,pending,2025-07-16T10:56:17.336399
ORD-00001754,16-07-2025,56:17.3,groundnut,Punjab,kharif,217.02,4430.89,961589.68,A,processor,BUYER-00844,completed,pending,2025-07-16T10:56:17.336399
ORD-00001755,17-07-2025,56:17.3,mustard,Andhra Pradesh,kharif,88.71,5259.17,466564.84,A,retailer,BUYER-00128,delivered,paid,2025-07-17T10:56:17.336399
ORD-00001756,17-07-2025,56:17.3,soybean,Karnataka,kharif,511.68,3917.68,2004612.83,C,exporter,BUYER-00840,pending,pending,2025-07-17T10:56:17.336399
ORD-00001757,17-07-2025,56:17.3,groundnut,Andhra Pradesh,kharif,143.27,4796.22,687174.02,B,processor,BUYER-00536,pending,pending,2025-07-17T10:56:17.336399
ORD-00001758,18-07-2025,56:17.3,sunflower,Maharashtra,kharif,249.38,3718.1,927207.32,A,trader,BUYER-00697,delivered,paid,2025-07-18T10:56:17.336399
ORD-00001759,18-07-2025,56:17.3,groundnut,Haryana,kharif,182.56,5071.14,925793.57,A,retailer,BUYER-00286,pending,partial,2025-07-18T10:56:17.336399
ORD-00001760,18-07-2025,56:17.3,groundnut,Punjab,kharif,217.7,5944.89,1294229.68,B,trader,BUYER-00126,completed,pending,2025-07-18T10:56:17.336399
ORD-00001761,18-07-2025,56:17.3,soybean,Madhya Pradesh,kharif,456.68,4270.71,1950328.74,B,processor,BUYER-00610,completed,paid,2025-07-18T10:56:17.336399
ORD-00001762,19-07-2025,56:17.3,groundnut,Karnataka,kharif,459.87,4513.95,2075832.24,A,processor,BUYER-00759,completed,partial,2025-07-19T10:56:17.336399
ORD-00001763,19-07-2025,56:17.3,sesame,Karnataka,kharif,656.31,6138.53,4028762.01,A,processor,BUYER-00471,delivered,partial,2025-07-19T10:56:17.336399
ORD-00001764,20-07-2025,56:17.3,mustard,Andhra Pradesh,kharif,245.07,5398.76,1323057.35,A,retailer,BUYER-00963,completed,pending,2025-07-20T10:56:17.336399
ORD-00001765,20-07-2025,56:17.3,groundnut,Punjab,kharif,354.51,4613.2,1635414.59,A,trader,BUYER-00940,delivered,partial,2025-07-20T10:56:17.336399
ORD-00001766,21-07-2025,56:17.3,mustard,Bihar,kharif,220.44,4353.79,959734.41,A,trader,BUYER-00820,delivered,paid,2025-07-21T10:56:17.336399
ORD-00001767,21-07-2025,56:17.3,sunflower,Gujarat,kharif,658.64,3365.27,2216504.62,B,retailer,BUYER-00321,delivered,pending,2025-07-21T10:56:17.336399
ORD-00001768,21-07-2025,56:17.3,mustard,Haryana,kharif,201.58,4435.62,894131.81,C,exporter,BUYER-00949,completed,pending,2025-07-21T10:56:17.336399
ORD-00001769,22-07-2025,56:17.3,soybean,Gujarat,kharif,759.98,3842.86,2920495.98,B,processor,BUYER-00848,delivered,partial,2025-07-22T10:56:17.336399
ORD-00001770,22-07-2025,56:17.3,sesame,Rajasthan,kharif,98.74,7156.02,706565.66,C,retailer,BUYER-00704,delivered,pending,2025-07-22T10:56:17.336399
ORD-00001771,22-07-2025,56:17.3,mustard,Andhra Pradesh,kharif,218.09,5260.26,1147220.35,B,trader,BUYER-00535,delivered,partial,2025-07-22T10:56:17.336399
ORD-00001772,22-07-2025,56:17.3,sesame,Uttar Pradesh,kharif,745.88,6706.56,5002287.72,A,trader,BUYER-00108,completed,partial,2025-07-22T10:56:17.336399
ORD-00001773,23-07-2025,56:17.3,mustard,Karnataka,kharif,267.17,5451.62,1456522.88,A,retailer,BUYER-00206,completed,paid,2025-07-23T10:56:17.336399
ORD-00001774,23-07-2025,56:17.3,sesame,Odisha,kharif,220.7,5836.77,1288158.53,C,trader,BUYER-00659,delivered,pending,2025-07-23T10:56:17.336399
ORD-00001775,23-07-2025,56:17.3,mustard,Gujarat,kharif,182.71,4359.75,796572.64,C,trader,BUYER-00081,delivered,pending,2025-07-23T10:56:17.336399
ORD-00001776,23-07-2025,56:17.3,sunflower,Bihar,kharif,212.36,4137.94,878717.18,C,processor,BUYER-00800,delivered,paid,2025-07-23T10:56:17.336399
ORD-00001777,24-07-2025,56:17.3,soybean,Gujarat,kharif,476.69,4035.29,1923570.71,C,retailer,BUYER-00501,completed,pending,2025-07-24T10:56:17.336399
ORD-00001778,24-07-2025,56:17.3,sunflower,Odisha,kharif,235.29,4134.17,972717.31,B,exporter,BUYER-00902,pending,partial,2025-07-24T10:56:17.336399
ORD-00001779,25-07-2025,56:17.3,sunflower,Odisha,kharif,163.63,4313.93,705878.54,A,exporter,BUYER-00461,delivered,partial,2025-07-25T10:56:17.336399
ORD-00001780,25-07-2025,56:17.3,groundnut,Karnataka,kharif,384.03,5907.67,2268743.81,B,processor,BUYER-00794,delivered,partial,2025-07-25T10:56:17.336399
ORD-00001781,26-07-2025,56:17.3,soybean,Odisha,kharif,66.06,4066.78,268667.99,C,retailer,BUYER-00704,delivered,partial,2025-07-26T10:56:17.336399
ORD-00001782,26-07-2025,56:17.3,mustard,Bihar,kharif,49.02,5096.58,249822.92,A,trader,BUYER-00130,completed,partial,2025-07-26T10:56:17.336399
ORD-00001783,27-07-2025,56:17.3,sesame,Bihar,kharif,446.81,6515.88,2911374.25,A,processor,BUYER-00806,completed,paid,2025-07-27T10:56:17.336399
ORD-00001784,27-07-2025,56:17.3,mustard,Gujarat,kharif,110.86,5196.34,576085.29,C,processor,BUYER-00154,pending,paid,2025-07-27T10:56:17.336399
ORD-00001785,27-07-2025,56:17.3,mustard,Rajasthan,kharif,217.57,4985.14,1084628.77,B,trader,BUYER-00413,pending,pending,2025-07-27T10:56:17.336399
ORD-00001786,27-07-2025,56:17.3,sesame,Haryana,kharif,106.92,7354.23,786280.94,C,exporter,BUYER-00663,pending,pending,2025-07-27T10:56:17.336399
ORD-00001787,28-07-2025,56:17.3,mustard,Odisha,kharif,229.17,4980.62,1141430.17,A,processor,BUYER-00594,pending,partial,2025-07-28T10:56:17.336399
ORD-00001788,28-07-2025,56:17.3,sunflower,Rajasthan,kharif,614.9,4165.17,2561160.02,B,retailer,BUYER-00573,pending,pending,2025-07-28T10:56:17.336399
ORD-00001789,28-07-2025,56:17.3,sunflower,Maharashtra,kharif,357.86,3954.64,1415219.81,A,exporter,BUYER-00103,completed,paid,2025-07-28T10:56:17.336399
ORD-00001790,28-07-2025,56:17.3,soybean,Odisha,kharif,391.06,4938.49,1931267.82,B,exporter,BUYER-00670,pending,pending,2025-07-28T10:56:17.336399
ORD-00001791,29-07-2025,56:17.3,mustard,Rajasthan,kharif,146.49,4270.47,625583.6,A,trader,BUYER-00074,completed,partial,2025-07-29T10:56:17.336399
ORD-00001792,29-07-2025,56:17.3,groundnut,Karnataka,kharif,388.39,5446.11,2115202.15,B,retailer,BUYER-00819,pending,paid,2025-07-29T10:56:17.336399
ORD-00001793,30-07-2025,56:17.3,mustard,Punjab,kharif,189.25,5173.41,979049.33,A,retailer,BUYER-00284,completed,paid,2025-07-30T10:56:17.336399
ORD-00001794,30-07-2025,56:17.3,groundnut,Karnataka,kharif,113.47,5151.7,584571.83,B,exporter,BUYER-00498,delivered,partial,2025-07-30T10:56:17.336399
ORD-00001795,31-07-2025,56:17.3,sesame,Madhya Pradesh,kharif,138.41,5739.23,794375.22,C,retailer,BUYER-00199,completed,pending,2025-07-31T10:56:17.336399
ORD-00001796,31-07-2025,56:17.3,soybean,Gujarat,kharif,495.39,4094.12,2028169.96,A,trader,BUYER-00444,completed,pending,2025-07-31T10:56:17.336399
ORD-00001797,31-07-2025,56:17.3,soybean,Punjab,kharif,113.48,4756.56,539774.32,A,exporter,BUYER-00993,delivered,partial,2025-07-31T10:56:17.336399
ORD-00001798,01-08-2025,56:17.3,soybean,Maharashtra,kharif,163.98,4648.25,762229.39,A,trader,BUYER-00427,completed,partial,2025-08-01T10:56:17.336399
ORD-00001799,01-08-2025,56:17.3,sesame,Maharashtra,kharif,153.04,5919.19,905851.64,A,retailer,BUYER-00344,pending,paid,2025-08-01T10:56:17.336399
ORD-00001800,01-08-2025,56:17.3,mustard,Punjab,kharif,51.14,4509.09,230587.16,C,trader,BUYER-00657,delivered,pending,2025-08-01T10:56:17.336399
ORD-00001801,01-08-2025,56:17.3,sunflower,Punjab,kharif,203.57,4197.77,854539.94,B,trader,BUYER-00352,delivered,partial,2025-08-01T10:56:17.336399
ORD-00001802,02-08-2025,56:17.3,sunflower,Telangana,kharif,208.01,4156.05,864480.08,A,trader,BUYER-00836,pending,pending,2025-08-02T10:56:17.336399
ORD-00001803,02-08-2025,56:17.3,mustard,Punjab,kharif,308.04,4312.84,1328525.94,A,trader,BUYER-00368,delivered,paid,2025-08-02T10:56:17.336399
ORD-00001804,03-08-2025,56:17.3,soybean,Uttar Pradesh,kharif,183.68,4826.11,886453.04,C,exporter,BUYER-00661,pending,paid,2025-08-03T10:56:17.336399
ORD-00001805,03-08-2025,56:17.3,soybean,Punjab,kharif,461.44,4206.2,1940908.43,A,trader,BUYER-00586,pending,paid,2025-08-03T10:56:17.336399
ORD-00001806,03-08-2025,56:17.3,sunflower,Uttar Pradesh,kharif,320.77,3452.82,1107558.37,C,exporter,BUYER-00496,pending,pending,2025-08-03T10:56:17.336399
ORD-00001807,04-08-2025,56:17.3,groundnut,Maharashtra,kharif,266.01,4733.97,1259261.27,C,trader,BUYER-00014,completed,partial,2025-08-04T10:56:17.336399
ORD-00001808,04-08-2025,56:17.3,sunflower,Maharashtra,kharif,489.12,3616.26,1768773.52,C,trader,BUYER-00338,pending,pending,2025-08-04T10:56:17.336399
ORD-00001809,05-08-2025,56:17.3,groundnut,Punjab,kharif,336.22,5351.99,1799442.72,B,exporter,BUYER-00107,pending,partial,2025-08-05T10:56:17.336399
ORD-00001810,05-08-2025,56:17.3,soybean,Telangana,kharif,93.91,4248.96,399012.37,B,exporter,BUYER-00155,pending,partial,2025-08-05T10:56:17.336399
ORD-00001811,05-08-2025,56:17.3,soybean,Odisha,kharif,308.53,4131.42,1274654.76,B,trader,BUYER-00531,pending,paid,2025-08-05T10:56:17.336399
ORD-00001812,05-08-2025,56:17.3,groundnut,Haryana,kharif,59.94,5180.32,310517.94,C,processor,BUYER-00154,completed,pending,2025-08-05T10:56:17.336399
ORD-00001813,06-08-2025,56:17.3,soybean,Andhra Pradesh,kharif,178.53,4667.72,833312.26,C,exporter,BUYER-00480,completed,pending,2025-08-06T10:56:17.336399
ORD-00001814,06-08-2025,56:17.3,soybean,Uttar Pradesh,kharif,347.85,4299.73,1495670.7,C,retailer,BUYER-00810,completed,paid,2025-08-06T10:56:17.336399
ORD-00001815,06-08-2025,56:17.3,groundnut,Bihar,kharif,153.14,4886.8,748364.29,C,processor,BUYER-00588,completed,pending,2025-08-06T10:56:17.336399
ORD-00001816,07-08-2025,56:17.3,soybean,Rajasthan,kharif,293.35,4803.9,1409219.16,B,exporter,BUYER-00049,delivered,paid,2025-08-07T10:56:17.336399
ORD-00001817,07-08-2025,56:17.3,sunflower,Bihar,kharif,414.54,3644.11,1510629.11,B,processor,BUYER-00308,pending,paid,2025-08-07T10:56:17.336399
ORD-00001818,08-08-2025,56:17.3,sesame,Bihar,kharif,225.72,6186.48,1396402.73,C,exporter,BUYER-00868,completed,partial,2025-08-08T10:56:17.336399
ORD-00001819,08-08-2025,56:17.3,sunflower,Karnataka,kharif,395.8,4193.35,1659734.58,C,processor,BUYER-00830,pending,pending,2025-08-08T10:56:17.336399
ORD-00001820,09-08-2025,56:17.3,mustard,Odisha,kharif,24.84,4658.7,115737.57,C,exporter,BUYER-00464,pending,partial,2025-08-09T10:56:17.336399
ORD-00001821,09-08-2025,56:17.3,sesame,Gujarat,kharif,370.19,6662.67,2466480.18,A,retailer,BUYER-00487,delivered,paid,2025-08-09T10:56:17.336399
ORD-00001822,10-08-2025,56:17.3,sunflower,Madhya Pradesh,kharif,579.98,3442.52,1996581.75,A,processor,BUYER-00233,delivered,partial,2025-08-10T10:56:17.336399
ORD-00001823,10-08-2025,56:17.3,sesame,Karnataka,kharif,130.77,5745.04,751301.96,C,processor,BUYER-00334,pending,pending,2025-08-10T10:56:17.336399
ORD-00001824,10-08-2025,56:17.3,groundnut,Telangana,kharif,130.58,5587.83,729654.43,B,processor,BUYER-00301,delivered,paid,2025-08-10T10:56:17.336399
ORD-00001825,11-08-2025,56:17.3,sesame,Haryana,kharif,135.49,6561.15,888973.11,A,exporter,BUYER-00922,delivered,pending,2025-08-11T10:56:17.336399
ORD-00001826,11-08-2025,56:17.3,sunflower,Bihar,kharif,553.78,3716.9,2058339.9,A,retailer,BUYER-00286,completed,pending,2025-08-11T10:56:17.336399
ORD-00001827,11-08-2025,56:17.3,soybean,Haryana,kharif,271.73,5123.84,1392304.73,B,trader,BUYER-00929,completed,pending,2025-08-11T10:56:17.336399
ORD-00001828,11-08-2025,56:17.3,groundnut,Uttar Pradesh,kharif,271.05,4813.39,1304673.01,C,exporter,BUYER-00610,completed,partial,2025-08-11T10:56:17.336399
ORD-00001829,12-08-2025,56:17.3,sunflower,Rajasthan,kharif,295.61,3718.79,1099324.15,C,processor,BUYER-00936,pending,pending,2025-08-12T10:56:17.336399
ORD-00001830,12-08-2025,56:17.3,sunflower,Haryana,kharif,68.21,4344.1,296314.03,C,processor,BUYER-00079,delivered,partial,2025-08-12T10:56:17.336399
ORD-00001831,12-08-2025,56:17.3,sesame,Uttar Pradesh,kharif,202.55,6281.01,1272212.46,C,retailer,BUYER-00304,delivered,pending,2025-08-12T10:56:17.336399
ORD-00001832,13-08-2025,56:17.3,mustard,Maharashtra,kharif,77.29,5128.49,396405.26,B,retailer,BUYER-00899,pending,paid,2025-08-13T10:56:17.336399
ORD-00001833,13-08-2025,56:17.3,groundnut,Odisha,kharif,147.73,5513.35,814488.88,C,processor,BUYER-00512,completed,pending,2025-08-13T10:56:17.336399
ORD-00001834,13-08-2025,56:17.3,mustard,Andhra Pradesh,kharif,185.8,4905.93,911498.32,C,retailer,BUYER-00674,completed,partial,2025-08-13T10:56:17.336399
ORD-00001835,14-08-2025,56:17.3,mustard,Telangana,kharif,126.92,4796.05,608735.7,B,exporter,BUYER-00356,delivered,pending,2025-08-14T10:56:17.336399
ORD-00001836,14-08-2025,56:17.3,mustard,Madhya Pradesh,kharif,49.79,4552.09,226631.89,C,trader,BUYER-00123,delivered,partial,2025-08-14T10:56:17.336399
ORD-00001837,15-08-2025,56:17.3,groundnut,Odisha,kharif,173.42,5034.07,873019.09,C,exporter,BUYER-00071,completed,paid,2025-08-15T10:56:17.336399
ORD-00001838,15-08-2025,56:17.3,sunflower,Punjab,kharif,475.16,3895.67,1851059.61,A,trader,BUYER-00084,delivered,partial,2025-08-15T10:56:17.336399
ORD-00001839,15-08-2025,56:17.3,groundnut,Punjab,kharif,466.06,4557.49,2124052.4,A,exporter,BUYER-00816,pending,pending,2025-08-15T10:56:17.336399
ORD-00001840,16-08-2025,56:17.3,sunflower,Rajasthan,kharif,683.33,3437.27,2348797.87,A,retailer,BUYER-00192,pending,paid,2025-08-16T10:56:17.336399
ORD-00001841,16-08-2025,56:17.3,soybean,Telangana,kharif,425.83,4823.82,2054144.67,C,processor,BUYER-00693,pending,paid,2025-08-16T10:56:17.336399
ORD-00001842,16-08-2025,56:17.3,mustard,Gujarat,kharif,145.45,4994.87,726519.43,C,retailer,BUYER-00093,completed,paid,2025-08-16T10:56:17.336399
ORD-00001843,16-08-2025,56:17.3,sunflower,Uttar Pradesh,kharif,296.28,3820.61,1131970.61,A,processor,BUYER-00840,completed,partial,2025-08-16T10:56:17.336399
ORD-00001844,17-08-2025,56:17.3,sunflower,Punjab,kharif,562.9,4032.94,2270140.57,B,retailer,BUYER-00618,pending,partial,2025-08-17T10:56:17.336399
ORD-00001845,17-08-2025,56:17.3,mustard,Karnataka,kharif,210.07,4706.97,988795.27,A,processor,BUYER-00526,completed,pending,2025-08-17T10:56:17.336399
ORD-00001846,18-08-2025,56:17.3,mustard,Andhra Pradesh,kharif,141.99,5419.44,769511.02,C,retailer,BUYER-00364,pending,partial,2025-08-18T10:56:17.336399
ORD-00001847,18-08-2025,56:17.3,mustard,Odisha,kharif,31.19,4846.4,151136.79,C,processor,BUYER-00522,delivered,partial,2025-08-18T10:56:17.336399
ORD-00001848,18-08-2025,56:17.3,mustard,Andhra Pradesh,kharif,143.16,4254.68,609101.63,C,exporter,BUYER-00958,delivered,paid,2025-08-18T10:56:17.336399
ORD-00001849,18-08-2025,56:17.3,soybean,Madhya Pradesh,kharif,837.06,4476.07,3746730.67,A,processor,BUYER-00871,delivered,partial,2025-08-18T10:56:17.336399
ORD-00001850,19-08-2025,56:17.3,sesame,Karnataka,kharif,164.76,6265.49,1032274.64,A,exporter,BUYER-00214,delivered,partial,2025-08-19T10:56:17.336399
ORD-00001851,19-08-2025,56:17.3,soybean,Punjab,kharif,839.47,4611.63,3871332.29,A,exporter,BUYER-00019,delivered,partial,2025-08-19T10:56:17.336399
