date,crop_type,state,season,total_quantity_ordered,total_value_inr,price_per_quintal_inr,order_count,processor_demand,modal_price_inr,arrival_quantity_quintals,bid_quantity_quintals,bid_count_x,view_count,bid_count_y,lots_quantity_listed
03-07-2025,soybean,Gujarat,kharif,895.44,4088594.4,4566.03,1,669,2424.89,4230.14,589.11,2,76,28,600.21
04-07-2025,mustard,Andhra Pradesh,kharif,241.28,1230909.19,5101.52,1,1504.65,2333.93,4530.91,863.74,3,66.5,25.75,917.31
04-07-2025,sesame,Andhra Pradesh,kharif,221.32,1565077.26,7071.47,1,1504.65,151157.02,4158.46,1233.08,4,109.4,35,1105.48
04-07-2025,sesame,Uttar Pradesh,kharif,460.03,2867288.87,6232.82,1,1504.65,151157.02,4158.46,1233.08,4,109.4,35,1105.48
04-07-2025,soybean,Gujarat,kharif,323.4,1441678.22,4457.87,1,2783.31,151157.02,4158.46,308.82,1,123.75,25,1205.81
05-07-2025,groundnut,Odisha,kharif,88.1,518899.63,5889.61,1,739.65,551.89,2897.26,543.05,2,92.66666667,17.5,1719.64
05-07-2025,groundnut,Punjab,kharif,308.44,1475446.31,4783.59,1,739.65,578.97,2189.35,543.05,2,92.66666667,17.5,1719.64
05-07-2025,soybean,Andhra Pradesh,kharif,346.23,1467496.71,4238.51,1,739.65,578.97,2189.35,555.58,3,58.25,28.75,448.27
05-07-2025,sunflower,Gujarat,kharif,85.49,369814.66,4326.01,1,739.65,578.97,2189.35,668.9,3,81,39,669.28
06-07-2025,sunflower,Bihar,kharif,573.65,2449000.81,4269.13,1,2314.26,289.64,3538.22,995.68,3,241.6666667,27,798.82
06-07-2025,sesame,Madhya Pradesh,kharif,645.61,4031731.74,6244.82,1,2314.26,578.97,2189.35,900.18,4,68,13.66666667,568.4
06-07-2025,soybean,Karnataka,kharif,670.28,2919557,4355.71,1,2314.26,2303.66,2777.4,858.09,3,102.5,33.5,460.88
07-07-2025,sesame,Maharashtra,kharif,369.18,2063663.26,5589.87,1,1781.45,1912,2173.83,816.88,3,100.5,16.5,732.38
07-07-2025,sunflower,Gujarat,kharif,307.26,1174791.06,3823.42,1,1781.45,300.15,2512.46,1245.28,4,199,39.5,328.75
07-07-2025,mustard,Gujarat,kharif,174.06,744833.84,4279.26,1,2314.26,1912,2173.83,816.88,3,136.75,26,711.33
08-07-2025,sunflower,Bihar,kharif,338.79,1299000.59,3834.27,1,1952.09,307.82,5431.06,344.12,2,107.5,38.5,316.88
08-07-2025,soybean,Maharashtra,kharif,295.73,1160448.15,3924.04,1,973.68,2283.85,5749.74,1196.94,4,97,10.5,799.36
08-07-2025,groundnut,Uttar Pradesh,kharif,416.55,2395623.06,5751.06,1,107.06,590.34,1404.16,1245.28,4,97,10.5,799.36
08-07-2025,soybean,Madhya Pradesh,kharif,322.54,1575564.2,4884.84,1,973.68,2310.9,6020.81,1196.94,4,97,10.5,799.36
09-07-2025,mustard,Rajasthan,kharif,256.38,1235367.34,4818.54,1,806.82,1803.19,2395.77,1148.17,5,107.5,38.5,316.88
09-07-2025,sesame,Madhya Pradesh,kharif,177.11,1074162.62,6064.9,1,806.82,138077.83,4065.38,639.06,2,93.2,24.9,2787.17
10-07-2025,groundnut,Uttar Pradesh,kharif,292.76,1748785.06,5973.35,1,806.82,138077.83,4065.38,85.21,1,66.8,30.6,1585.24
10-07-2025,soybean,Bihar,kharif,216.34,846270.6,3963.975,2,806.82,138077.83,4065.38,85.21,1,66.8,30.6,1585.24
11-07-2025,groundnut,Karnataka,kharif,224.67,1091677.94,4858.97,1,806.82,138077.83,4065.38,85.21,1,173.25,28.75,852.13
11-07-2025,soybean,Gujarat,kharif,263.58,1051041.94,3987.49,1,806.82,138077.83,4065.38,561.05,2,56,49,64.77
11-07-2025,sunflower,Uttar Pradesh,kharif,246.47,796168.19,3230.26,1,3070.01,336.44,3447.41,1398.77,4,112.3333333,31,655.43
12-07-2025,soybean,Gujarat,kharif,514.5,2181704.3,4240.4,1,3070.01,336.44,3447.41,480.86,3,110.75,28,1028.29
12-07-2025,soybean,Karnataka,kharif,631.37,3206639.27,5078.89,1,3070.01,336.44,3447.41,480.86,3,110.75,28,1028.29
13-07-2025,sesame,Bihar,kharif,87.49,610326.74,6975.86,1,536.05,130594.44,3144.04,1250.04,3,141,31.5,620.84
13-07-2025,mustard,Madhya Pradesh,kharif,268.86,1139789.7,4239.27,1,536.05,336.44,3447.41,528.11,3,73,20,526.41
13-07-2025,sunflower,Rajasthan,kharif,733.44,2459326.42,3353.15,1,2081.34,317.55,5354.43,1270.16,5,141,31.5,620.84
14-07-2025,sunflower,Bihar,kharif,173.81,720396.28,4144.74,1,2314.22,1745.65,3193.93,253.1,1,72.75,36.25,1326.35
14-07-2025,soybean,Gujarat,kharif,814,3415190.49,4195.58,1,2314.22,1745.65,3193.93,253.1,1,97.75,27,1173.48
14-07-2025,groundnut,Gujarat,kharif,382.59,2100793.32,5490.96,1,198.09,317.55,5354.43,1270.16,5,97.75,27,1173.48
14-07-2025,sesame,Punjab,kharif,405.11,2918754.24,7204.82,1,2314.22,133431,3291.98,451.72,2,97.75,27,1173.48
15-07-2025,groundnut,Telangana,kharif,57.86,328660.94,5680.59,1,661.05,522.86,2560.47,777.18,2,121.25,23.75,771.46
15-07-2025,soybean,Telangana,kharif,747.08,3618627.35,4843.67,1,661.05,1813.24,2678.94,508.85,3,65,21.25,1271.9
15-07-2025,sunflower,Bihar,kharif,41.83,172192.95,4116.97,1,2776.02,1813.24,2678.94,313,1,139,15,143.82
16-07-2025,sesame,Madhya Pradesh,kharif,578.58,3497952.03,6045.8,1,2776.02,145226.79,3323.73,894.29,4,85,14,339.04
16-07-2025,groundnut,Haryana,kharif,196.41,1172125.99,5967.73,1,2776.02,1813.24,2678.94,970.48,3,127,24.66666667,491.64
16-07-2025,groundnut,Punjab,kharif,217.02,961589.68,4430.89,1,2776.02,565.97,1936.3,970.48,3,127,24.66666667,491.64
17-07-2025,mustard,Andhra Pradesh,kharif,88.71,466564.84,5259.17,1,1088.83,2006.82,2456.98,1137.96,3,172.3333333,26.33333333,339.27
17-07-2025,soybean,Karnataka,kharif,511.68,2004612.83,3917.68,1,1088.83,1694.89,5827.58,963,3,122.25,22.75,1052.64
17-07-2025,groundnut,Andhra Pradesh,kharif,143.27,687174.02,4796.22,1,1088.83,145226.79,3323.73,852.96,3,73,8,251.89
18-07-2025,groundnut,Punjab,kharif,217.7,1294229.68,5944.89,1,1398.73,553.77,1562.73,173.47,1,114,56,152.88
18-07-2025,soybean,Madhya Pradesh,kharif,456.68,1950328.74,4270.71,1,1398.73,1679.95,2387.66,261.15,2,82,41,288.32
18-07-2025,groundnut,Haryana,kharif,182.56,925793.57,5071.14,1,1398.73,553.77,1562.73,173.47,1,114,56,152.88
18-07-2025,sunflower,Maharashtra,kharif,249.38,927207.32,3718.1,1,1164.75,1679.95,2387.66,508.16,2,232.5,38,334.86
19-07-2025,sesame,Karnataka,kharif,656.31,4028762.01,6138.53,1,1603.27,552.64,2200.2,479.25,1,116.8333333,29,1663.09
19-07-2025,groundnut,Karnataka,kharif,459.87,2075832.24,4513.95,1,1603.27,552.64,2200.2,508.16,2,138.6666667,26,448.27
20-07-2025,groundnut,Punjab,kharif,354.51,1635414.59,4613.2,1,1323.07,552.64,2200.2,346.56,1,134,42,831.53
20-07-2025,mustard,Andhra Pradesh,kharif,245.07,1323057.35,5398.76,1,1323.07,552.64,2200.2,648.17,2,132.75,19,882.87
21-07-2025,mustard,Bihar,kharif,220.44,959734.41,4353.79,1,278.93,1677.08,2328.63,187.53,1,57,36,511.55
21-07-2025,mustard,Haryana,kharif,201.58,894131.81,4435.62,1,278.93,1677.08,2328.63,187.53,1,57,36,511.55
21-07-2025,sunflower,Gujarat,kharif,658.64,2216504.62,3365.27,1,278.93,1677.08,2328.63,526.91,2,83,25,527.28
22-07-2025,soybean,Gujarat,kharif,759.98,2920495.98,3842.86,1,278.93,1703.09,1289.83,733.25,2,32,11,150.65
22-07-2025,sesame,Uttar Pradesh,kharif,745.88,5002287.72,6706.56,1,278.93,1703.09,1289.83,1055.76,4,104,9.666666667,736.93
22-07-2025,mustard,Andhra Pradesh,kharif,218.09,1147220.35,5260.26,1,278.93,1703.09,1289.83,1126.35,4,78,36.75,1325.7
22-07-2025,sesame,Rajasthan,kharif,98.74,706565.66,7156.02,1,278.93,1703.09,1289.83,1055.76,4,104,9.666666667,736.93
23-07-2025,mustard,Gujarat,kharif,182.71,796572.64,4359.75,1,278.93,1703.09,1289.83,729.97,3,189,54,463.61
23-07-2025,mustard,Karnataka,kharif,267.17,1456522.88,5451.62,1,278.93,1703.09,1289.83,729.97,3,189,54,463.61
23-07-2025,sesame,Odisha,kharif,220.7,1288158.53,5836.77,1,2303.14,1703.09,1289.83,439.41,1,66.75,18.75,902.43
23-07-2025,sunflower,Bihar,kharif,212.36,878717.18,4137.94,1,2303.14,385.77,3623.21,674.62,2,148.75,17.75,1143.1
24-07-2025,sunflower,Odisha,kharif,235.29,972717.31,4134.17,1,3183.44,1924.66,1474.41,1496.8,4,106.25,22.25,1050.26
24-07-2025,soybean,Gujarat,kharif,476.69,1923570.71,4035.29,1,2303.14,1924.66,1474.41,733.65,3,133.6666667,43.66666667,680.5
25-07-2025,sunflower,Odisha,kharif,163.63,705878.54,4313.93,1,484.37,502.4,3269.46,1000.96,3,80.14285714,32,1717.11
25-07-2025,groundnut,Karnataka,kharif,384.03,2268743.81,5907.67,1,1090.03,502.4,3269.46,1000.96,3,79,25,587
26-07-2025,mustard,Bihar,kharif,49.02,249822.92,5096.58,1,972.2,502.4,3269.46,756.02,4,62,19,284.74
26-07-2025,soybean,Odisha,kharif,66.06,268667.99,4066.78,1,972.2,502.4,3269.46,132.42,1,143,49,538.46
27-07-2025,mustard,Gujarat,kharif,110.86,576085.29,5196.34,1,972.2,1640.69,582.11,738.6,2,98.5,19.5,942.34
27-07-2025,mustard,Rajasthan,kharif,217.57,1084628.77,4985.14,1,972.2,1664.81,2336.12,738.6,2,98.5,19.5,942.34
27-07-2025,sesame,Bihar,kharif,446.81,2911374.25,6515.88,1,972.2,1664.81,2336.12,381.15,2,168,23.5,445.16
27-07-2025,sesame,Haryana,kharif,106.92,786280.94,7354.23,1,972.2,1664.81,2336.12,381.15,2,168,23.5,445.16
28-07-2025,mustard,Odisha,kharif,229.17,1141430.17,4980.62,1,972.2,1597.43,1325.57,417.71,1,17,8,312.53
28-07-2025,soybean,Odisha,kharif,391.06,1931267.82,4938.49,1,2518.87,1597.43,1325.57,63.5,1,175.75,33.5,1199.53
28-07-2025,sunflower,Maharashtra,kharif,357.86,1415219.81,3954.64,1,1893.35,1597.43,1325.57,787.42,2,173,22.5,394.41
28-07-2025,sunflower,Rajasthan,kharif,614.9,2561160.02,4165.17,1,1893.35,1597.43,1325.57,787.42,2,173,22.5,394.41
29-07-2025,groundnut,Karnataka,kharif,388.39,2115202.15,5446.11,1,3802.09,1597.43,1325.57,481.41,1,68,24,181.23
29-07-2025,mustard,Rajasthan,kharif,146.49,625583.6,4270.47,1,3802.09,1597.43,1325.57,481.41,1,105,25.33333333,479.12
30-07-2025,groundnut,Karnataka,kharif,113.47,584571.83,5151.7,1,3802.09,1597.43,1325.57,687.18,2,73.83333333,15.66666667,1356.58
30-07-2025,mustard,Punjab,kharif,189.25,979049.33,5173.41,1,261.89,1829.69,531.63,121.43,1,73.83333333,15.66666667,1356.58
31-07-2025,soybean,Punjab,kharif,113.48,539774.32,4756.56,1,261.89,2119.23,6291.03,232.48,1,145.75,29,1783.77
31-07-2025,soybean,Gujarat,kharif,495.39,2028169.96,4094.12,1,261.89,2119.23,6291.03,232.48,1,145.75,29,1783.77
31-07-2025,sesame,Madhya Pradesh,kharif,138.41,794375.22,5739.23,1,261.89,1829.69,531.63,83.27,1,148,23.33333333,937.26
01-08-2025,mustard,Punjab,kharif,51.14,230587.16,4509.09,1,57.57,2119.23,6291.03,460.19,3,86,27.75,793.72
01-08-2025,sesame,Maharashtra,kharif,153.04,905851.64,5919.19,1,57.57,134597.51,4903.61,456.5,3,69.75,17.25,1184.86
01-08-2025,soybean,Maharashtra,kharif,163.98,762229.39,4648.25,1,57.57,134597.51,4903.61,1348.96,6,62,23,460.99
01-08-2025,sunflower,Punjab,kharif,203.57,854539.94,4197.77,1,57.57,424.46,5375.85,1348.96,6,50,13,188.76
02-08-2025,mustard,Punjab,kharif,308.04,1328525.94,4312.84,1,57.57,424.46,5375.85,591.82,2,49,5,88.15
02-08-2025,sunflower,Telangana,kharif,208.01,864480.08,4156.05,1,57.57,424.46,5375.85,591.82,2,41.66666667,20,768.86
03-08-2025,sunflower,Uttar Pradesh,kharif,320.77,1107558.37,3452.82,1,57.57,425.48,3171.44,69.51,1,110.3333333,31.66666667,681.91
03-08-2025,soybean,Uttar Pradesh,kharif,183.68,886453.04,4826.11,1,57.57,1695.54,3986.3,69.51,1,89.8,13.4,784.41
03-08-2025,soybean,Punjab,kharif,461.44,1940908.43,4206.2,1,57.57,1616.14,4373.24,69.51,1,89.8,13.4,784.41
04-08-2025,groundnut,Maharashtra,kharif,266.01,1259261.27,4733.97,1,57.57,456.99,1953.53,348.07,1,84,26.33333333,1846.69
04-08-2025,sunflower,Maharashtra,kharif,489.12,1768773.52,3616.26,1,57.57,436.85,2817.1,487.28,3,192,35,466.45
05-08-2025,groundnut,Haryana,kharif,59.94,310517.94,5180.32,1,57.57,458.24,1951.43,878.95,2,81,33.33333333,1256.97
05-08-2025,groundnut,Punjab,kharif,336.22,1799442.72,5351.99,1,57.57,458.24,1951.43,878.95,2,81,33.33333333,1256.97
05-08-2025,soybean,Odisha,kharif,308.53,1274654.76,4131.42,1,57.57,1646.92,5582.8,878.95,2,67.4,25.6,1402.49
05-08-2025,soybean,Telangana,kharif,93.91,399012.37,4248.96,1,57.57,1646.92,5582.8,878.95,2,67.4,25.6,1402.49
06-08-2025,soybean,Uttar Pradesh,kharif,347.85,1495670.7,4299.73,1,535.54,464.36,2233.22,507.47,2,36.5,51,608.58
06-08-2025,groundnut,Bihar,kharif,153.14,748364.29,4886.8,1,535.54,464.36,2233.22,309.96,2,124.3333333,39.66666667,855.3
06-08-2025,soybean,Andhra Pradesh,kharif,178.53,833312.26,4667.72,1,535.54,464.36,2233.22,507.47,2,36.5,51,608.58
07-08-2025,soybean,Rajasthan,kharif,293.35,1409219.16,4803.9,1,535.54,464.36,2233.22,686.53,2,183.25,38.5,860.65
07-08-2025,sunflower,Bihar,kharif,414.54,1510629.11,3644.11,1,522.44,464.36,2233.22,1643.5,4,14,30,406.91
08-08-2025,sesame,Bihar,kharif,225.72,1396402.73,6186.48,1,522.44,107859.12,2519.73,169.46,1,27,11,222.03
08-08-2025,sunflower,Karnataka,kharif,395.8,1659734.58,4193.35,1,1037.84,107859.12,2519.73,774.33,2,84.4,19.4,1626.36
09-08-2025,mustard,Odisha,kharif,24.84,115737.57,4658.7,1,1037.84,1614.18,426.71,433.21,1,157.25,29.25,594.15
09-08-2025,sesame,Gujarat,kharif,370.19,2466480.18,6662.67,1,183.95,1614.18,426.71,438.01,1,109.3333333,34.66666667,644.5
10-08-2025,groundnut,Telangana,kharif,130.58,729654.43,5587.83,1,716.24,445.67,3611.92,433.92,1,113.75,28.5,1379.63
10-08-2025,sesame,Karnataka,kharif,130.77,751301.96,5745.04,1,716.24,445.67,3611.92,433.92,1,177.3333333,17.66666667,944.03
10-08-2025,sunflower,Madhya Pradesh,kharif,579.98,1996581.75,3442.52,1,716.24,445.67,3611.92,83.55,1,70,49.5,494.5
11-08-2025,sunflower,Bihar,kharif,553.78,2058339.9,3716.9,1,2994.94,385.71,5066.07,1517.57,5,89.33333333,23.66666667,911.25
11-08-2025,groundnut,Uttar Pradesh,kharif,271.05,1304673.01,4813.39,1,716.24,445.67,3611.92,807.49,3,116.5,15.75,643.86
11-08-2025,sesame,Haryana,kharif,135.49,888973.11,6561.15,1,716.24,445.67,3611.92,1039.78,3,131.6666667,6.666666667,703.26
11-08-2025,soybean,Haryana,kharif,271.73,1392304.73,5123.84,1,2994.94,445.67,3611.92,706.46,2,68.33333333,18,921.73
12-08-2025,sunflower,Rajasthan,kharif,295.61,1099324.15,3718.79,1,1285.18,391.2,4214.26,455.06,1,175.5,8.5,799.77
12-08-2025,sesame,Uttar Pradesh,kharif,202.55,1272212.46,6281.01,1,1285.18,385.71,5066.07,455.06,1,92.66666667,25.33333333,1261.99
12-08-2025,sunflower,Haryana,kharif,68.21,296314.03,4344.1,1,1285.18,385.71,5066.07,455.06,1,175.5,8.5,799.77
13-08-2025,groundnut,Odisha,kharif,147.73,814488.88,5513.35,1,760.87,391.2,4214.26,633.47,2,25,28,100.33
13-08-2025,mustard,Andhra Pradesh,kharif,185.8,911498.32,4905.93,1,760.87,1571.13,1326.78,633.47,2,170,27.5,475.63
13-08-2025,mustard,Maharashtra,kharif,77.29,396405.26,5128.49,1,760.87,1571.13,1326.78,633.47,2,170,27.5,475.63
14-08-2025,mustard,Madhya Pradesh,kharif,49.79,226631.89,4552.09,1,760.87,1571.13,1326.78,1773.71,6,146,38,816.7
14-08-2025,mustard,Telangana,kharif,126.92,608735.7,4796.05,1,760.87,1571.13,1326.78,1773.71,6,146,38,816.7
15-08-2025,groundnut,Odisha,kharif,173.42,873019.09,5034.07,1,640.62,1571.13,1326.78,1336.9,4,112,33.5,343.02
15-08-2025,groundnut,Punjab,kharif,466.06,2124052.4,4557.49,1,640.62,468.89,820.26,1336.9,4,112,33.5,343.02
15-08-2025,sunflower,Punjab,kharif,475.16,1851059.61,3895.67,1,640.62,468.89,820.26,277.73,1,157,23.66666667,796.53
16-08-2025,mustard,Gujarat,kharif,145.45,726519.43,4994.87,1,80.95,468.89,820.26,565.72,2,103.6666667,14.66666667,687.19
16-08-2025,soybean,Telangana,kharif,425.83,2054144.67,4823.82,1,80.95,1585.32,6036.32,453.16,2,103.6666667,14.66666667,687.19
16-08-2025,sunflower,Rajasthan,kharif,683.33,2348797.87,3437.27,1,80.95,1585.32,6036.32,678.96,3,133,33.2,876.05
16-08-2025,sunflower,Uttar Pradesh,kharif,296.28,1131970.61,3820.61,1,80.95,1585.32,6036.32,678.96,3,133,33.2,876.05
17-08-2025,mustard,Karnataka,kharif,210.07,988795.27,4706.97,1,1041.39,1585.32,6036.32,410.4,1,145,9,172.85
17-08-2025,sunflower,Punjab,kharif,562.9,2270140.57,4032.94,1,1041.39,445.27,3862.98,196.16,1,175.8,23.6,1564.53
18-08-2025,soybean,Madhya Pradesh,kharif,837.06,3746730.67,4476.07,1,2807.45,1557.39,3148.13,489.95,2,231,45,297.88
18-08-2025,mustard,Andhra Pradesh,kharif,285.15,1378612.65,4837.06,2,1041.39,445.27,3862.98,905.45,3,119.5,42.5,1084.74
18-08-2025,mustard,Odisha,kharif,31.19,151136.79,4846.4,1,1041.39,1713.03,1490.74,905.45,3,119.5,42.5,1084.74
19-08-2025,mustard,Andhra Pradesh,kharif,176.77,915217.13,5177.59,1,755.8,1557.39,3148.13,489.95,2,139,15,986.08
19-08-2025,sesame,Karnataka,kharif,164.76,1032274.64,6265.49,1,755.8,1557.39,3148.13,931.38,2,72.875,21.5,2148.83
19-08-2025,soybean,Punjab,kharif,839.47,3871332.29,4611.63,1,755.8,1374.9,952.05,378.45,1,94.33333333,22.33333333,619.99
20-08-2025,sesame,Haryana,kharif,266.02,1643220.57,6177.16,1,755.8,1374.9,952.05,796.64,2,296,8,382.83
20-08-2025,soybean,Gujarat,kharif,85.6,356181.32,4160.91,1,1427.92,1432.45,1220.24,235.79,1,113.5,22.5,159.5
20-08-2025,soybean,Odisha,kharif,129.86,613605.11,4725.03,1,1427.92,1409.47,1205.72,235.79,1,113.5,22.5,159.5
21-08-2025,groundnut,Bihar,kharif,334.23,1868343.75,5589.93,1,141.25,1409.47,1205.72,472.3,1,99.5,33.66666667,1572.96
21-08-2025,mustard,Telangana,kharif,47.65,224330.43,4708.19,1,141.25,1409.47,1205.72,849.41,2,115,38,83.93
21-08-2025,soybean,Rajasthan,kharif,512.41,2138076.31,4172.6,1,141.25,1387.47,6147.19,849.41,2,139,36.5,610.25
22-08-2025,groundnut,Gujarat,kharif,372.15,1936568.68,5203.7,1,141.25,1387.47,6147.19,1074.87,4,89.66666667,16,838.9
22-08-2025,soybean,Madhya Pradesh,kharif,224.95,881590.39,3919.12,1,1337.95,1387.47,6147.19,279.48,1,264,57,122.09
23-08-2025,soybean,Haryana,kharif,561.11,2174067.73,3874.56,1,474.51,1431.35,5053.48,483.11,2,174.3333333,37.66666667,1384.73
23-08-2025,sesame,Karnataka,kharif,48.75,321916.84,6602.99,1,474.51,99887.78,2335.79,1000.86,3,118.25,20.5,615.31
23-08-2025,mustard,Odisha,kharif,81.68,433514.57,5307.19,1,474.51,1387.47,6147.19,506.53,2,64,18.75,1131.62
24-08-2025,groundnut,Maharashtra,kharif,334.79,1524357.7,4553.23,1,474.51,1431.35,5053.48,89.8,1,122,45.5,1111.27
24-08-2025,groundnut,Punjab,kharif,142.05,667641.87,4700.18,1,474.51,451.92,3385.4,89.8,1,122,45.5,1111.27
24-08-2025,sunflower,Rajasthan,kharif,165.24,624792.01,3781.19,1,756.68,451.92,3385.4,934.5,3,76.4,30,984.47
25-08-2025,sesame,Karnataka,kharif,365.92,2570224.65,7024.06,1,756.68,107718.27,3710.65,924.3,2,46.33333333,24,890.9
25-08-2025,soybean,Andhra Pradesh,kharif,458.11,1822902.74,3979.22,1,756.68,1499.89,4317.64,924.3,2,131.6666667,18.66666667,1864.42
25-08-2025,sunflower,Andhra Pradesh,kharif,95.42,319759.85,3351.02,1,756.68,1499.89,4317.64,737.98,4,110.2,44.8,860.95
26-08-2025,groundnut,Odisha,kharif,210.5,969571.17,4605.97,1,756.68,1499.89,4317.64,375.85,2,152.25,27.75,1041.07
26-08-2025,soybean,Andhra Pradesh,kharif,164.53,639347.67,3885.95,1,756.68,1499.89,4317.64,820.61,2,102.3333333,26,780.33
26-08-2025,sunflower,Gujarat,kharif,346.56,1287268.55,3714.45,1,756.68,1499.89,4317.64,435.14,2,98.25,42.75,740.72
27-08-2025,mustard,Madhya Pradesh,kharif,257.88,1149587.16,4457.87,1,756.68,1499.89,4317.64,212.79,2,141.4,41,1243.33
27-08-2025,sunflower,Rajasthan,kharif,359.52,1413998.39,3933.05,1,756.68,1499.89,4317.64,212.79,2,125,38,173.16
28-08-2025,sesame,Odisha,kharif,179.51,1029119.12,5732.92,1,591.73,98326.45,5357.52,174.71,1,119,45,627.01
28-08-2025,sunflower,Odisha,kharif,125.75,464139.27,3690.84,1,197.62,98326.45,5357.52,174.71,1,88.66666667,31.66666667,615.73
28-08-2025,mustard,Karnataka,kharif,102.89,516678.88,5021.45,1,591.73,1650.09,530.49,502.3,2,173,67,389.62
29-08-2025,groundnut,Andhra Pradesh,kharif,393.69,2160934.35,5488.87,1,197.62,98326.45,5357.52,554.47,3,44,26,203.82
29-08-2025,groundnut,Gujarat,kharif,213.53,1196202.07,5602.13,1,197.62,98326.45,5357.52,554.47,3,44,26,203.82
29-08-2025,groundnut,Telangana,kharif,184.53,1017352.79,5513.35,1,197.62,98326.45,5357.52,554.47,3,44,26,203.82
29-08-2025,sesame,Madhya Pradesh,kharif,698.31,4627018.49,6626.05,1,2574.13,93545.73,3854.3,1372.58,4,136.5,23.5,870.16
30-08-2025,groundnut,Uttar Pradesh,kharif,117.17,617943.74,5273.83,1,2574.13,93545.73,3854.3,279.71,1,132,25.85714286,1558.04
30-08-2025,sunflower,Odisha,kharif,113.88,422241.9,3707.82,1,2574.13,93545.73,3854.3,141.89,1,116.5,5.5,560.77
31-08-2025,soybean,Andhra Pradesh,kharif,576.45,2640113.47,4579.94,1,2574.13,1413.1,4235.14,674.06,2,43,26.5,326.13
31-08-2025,soybean,Madhya Pradesh,kharif,521.87,2634621.38,5048.42,1,2574.13,1413.1,4235.14,674.06,2,43,26.5,326.13
31-08-2025,sunflower,Gujarat,kharif,94.5,339409.61,3591.82,1,539.17,498.08,1074.07,674.06,2,206,62,66.19
01-09-2025,soybean,Gujarat,kharif,76.65,333953.55,4357.02,1,539.17,1311.43,5283.12,280.36,2,28,32,773.39
01-09-2025,sesame,Bihar,kharif,217.57,1255584.47,5770.92,1,539.17,94080.17,1505.71,403.48,1,99,41,1061.18
01-09-2025,sesame,Maharashtra,kharif,376.91,2525765.38,6701.27,1,539.17,93402.04,1690.69,403.48,1,99,41,1061.18
02-09-2025,sesame,Karnataka,kharif,347.47,2195168.07,6317.51,1,539.17,102273.09,2325.33,622.62,3,138.3333333,19.33333333,577.09
02-09-2025,sesame,Odisha,kharif,272.84,1609545.07,5899.31,1,539.17,102273.09,2325.33,622.62,3,138.3333333,19.33333333,577.09
02-09-2025,sesame,Bihar,kharif,232.73,1345394.48,5781.01,1,539.17,101089.28,5046.12,622.62,3,138.3333333,19.33333333,577.09
03-09-2025,mustard,Gujarat,kharif,99.62,514939.35,5169.29,1,539.17,1541.44,549.28,472.16,1,49.5,15.5,667.14
03-09-2025,sunflower,Rajasthan,kharif,244.01,871040.98,3569.73,1,1692.46,596.29,1357.96,1085.39,4,85,50,203.92
03-09-2025,groundnut,Bihar,kharif,72.09,420865.55,5837.77,1,539.17,102273.09,2325.33,1541.03,4,49.5,15.5,667.14
03-09-2025,groundnut,Haryana,kharif,145.22,799495.61,5505.44,1,539.17,102273.09,2325.33,1541.03,4,49.5,15.5,667.14
04-09-2025,sunflower,Andhra Pradesh,kharif,681.24,2550083.39,3743.32,1,1692.46,596.29,1357.96,468.28,2,88,19.33333333,809.25
04-09-2025,sesame,Gujarat,kharif,192.36,1432127.89,7445.08,1,1692.46,596.29,1357.96,51.6,1,43,10,788.46
05-09-2025,soybean,Punjab,kharif,760.16,3768215.46,4957.12,1,289.62,596.29,1357.96,665.68,3,107.5,9,415.17
05-09-2025,soybean,Uttar Pradesh,kharif,139.95,573774.07,4099.77,1,289.62,596.29,1357.96,665.68,3,107.5,9,415.17
06-09-2025,soybean,Madhya Pradesh,kharif,701.39,3521035.49,5020.07,1,289.62,596.29,1357.96,560.29,2,94.66666667,18,715.32
06-09-2025,soybean,Maharashtra,kharif,351.36,1348130.42,3836.85,1,289.62,596.29,1357.96,560.29,2,94.66666667,18,715.32
07-09-2025,sesame,Haryana,kharif,405.08,2959411.18,7305.8,1,368.81,109270.49,2246.25,560.29,2,94.66666667,18,715.32
07-09-2025,soybean,Rajasthan,kharif,405.99,1619074.19,3988.01,1,368.81,1129.9,1755.05,1301.96,4,134,23,823.14
08-09-2025,groundnut,Rajasthan,kharif,213.74,1154311.97,5400.46,1,368.81,1129.9,1755.05,424.65,1,101,24.5,391.85
08-09-2025,mustard,Telangana,kharif,60.35,284941.16,4721.19,1,368.81,1129.9,1755.05,247.59,1,95.5,32.75,1237.16
08-09-2025,sesame,Andhra Pradesh,kharif,444.52,2770946.1,6233.64,1,368.81,1129.9,1755.05,576.27,2,144,26,613.96
09-09-2025,groundnut,Madhya Pradesh,kharif,454.34,2666916.3,5869.87,1,999.33,768.14,1943.45,208.3,1,161,46,225.42
09-09-2025,mustard,Gujarat,kharif,32.3,142748.27,4419.25,1,338.27,768.14,1943.45,879.23,2,155.3333333,31,604.73
10-09-2025,groundnut,Uttar Pradesh,kharif,168.99,810803.41,4797.92,1,338.27,768.14,1943.45,879.23,2,9,25,232.18
10-09-2025,mustard,Haryana,kharif,98.19,539574.86,5495.44,1,338.27,1506.01,1511.29,940.78,3,127,14,263.32
11-09-2025,soybean,Maharashtra,kharif,536.26,2680679.43,4998.87,1,338.27,114494.31,784.13,1198.59,4,169.6666667,15,1034.07
